"Time","Z"
1773211370070,-2365250
1773211370080,-2479376
1773211370090,-2592609
1773211370100,-2694096
1773211370110,-2795449
1773211370120,-2888203
1773211370130,-2977575
1773211370140,-3055083
1773211370150,-3134570
1773211370160,-3205049
1773211370170,-3273959
1773211370180,-3328755
1773211370190,-3381204
1773211370200,-3422333
1773211370210,-3460729
1773211370220,-3489173
1773211370230,-3515951
1773211370240,-3535453
1773211370250,-3548702
1773211370260,-3546983
1773211370270,-3548387
1773211370280,-3544655
1773211370290,-3532723
1773211370300,-3497259
1773211370310,-3461977
1773211370320,-3427803
1773211370330,-3399614
1773211370340,-3350801
1773211370350,-3295655
1773211370360,-3227785
1773211370370,-3159223
1773211370380,-3083325
1773211370390,-3007284
1773211370400,-2921037
1773211370410,-2833081
1773211370420,-2732945
1773211370430,-2633574
1773211370440,-2524703
1773211370450,-2415978
1773211370460,-2296526
1773211370470,-2176377
1773211370480,-2046337
1773211370490,-1917336
1773211370500,-1780572
1773211370510,-1647852
1773211370520,-1504992
1773211370530,-1359622
1773211370540,-1208189
1773211370550,-1063301
1773211370560,-912168
1773211370570,-762820
1773211370580,-605228
1773211370590,-448989
1773211370600,-289179
1773211370610,-134348
1773211370620,23014
1773211370630,175688
1773211370640,334873
1773211370650,489670
1773211370660,649702
1773211370670,803379
1773211370680,959062
1773211370690,1108204
1773211370700,1261045
1773211370710,1407599
1773211370720,1556056
1773211370730,1690702
1773211370740,1825684
1773211370750,1956797
1773211370760,2093129
1773211370770,2221244
1773211370780,2346135
1773211370790,2458307
1773211370800,2572906
1773211370810,2677427
1773211370820,2783335
1773211370830,2878654
1773211370840,2970137
1773211370850,3048483
1773211370860,3125879
1773211370870,3195127
1773211370880,3266181
1773211370890,3325218
1773211370900,3382440
1773211370910,3426821
1773211370920,3468410
1773211370930,3500066
1773211370940,3531578
1773211370950,3552840
1773211370960,3566275
1773211370970,3567727
1773211370980,3573662
1773211370990,3566505
1773211371000,3550261
1773211371010,3529159
1773211371020,3506585
1773211371030,3470102
1773211371040,3434242
1773211371050,3391971
1773211371060,3343268
1773211371070,3278489
1773211371080,3212565
1773211371090,3141805
1773211371100,3072835
1773211371110,2989323
1773211371120,2903004
1773211371130,2806742
1773211371140,2710297
1773211371150,2606260
1773211371160,2502213
1773211371170,2385092
1773211371180,2265334
1773211371190,2135579
1773211371200,2010068
1773211371210,1876473
1773211371220,1747403
1773211371230,1610042
1773211371240,1469685
1773211371250,1318421
1773211371260,1170543
1773211371270,1020427
1773211371280,874446
1773211371290,716504
1773211371300,559771
1773211371310,397623
1773211371320,242099
1773211371330,85848
1773211371340,-65262
1773211371350,-224820
1773211371360,-380149
1773211371370,-539999
1773211371380,-692047
1773211371390,-845512
1773211371400,-994724
1773211371410,-1149809
1773211371420,-1298174
1773211371430,-1447341
1773211371440,-1586912
1773211371450,-1730423
1773211371460,-1867308
1773211371470,-2006152
1773211371480,-2135762
1773211371490,-2263217
1773211371500,-2378611
1773211371510,-2495304
1773211371520,-2603605
1773211371530,-2711099
1773211371540,-2806905
1773211371550,-2902321
1773211371560,-2985852
1773211371570,-3069222
1773211371580,-3140765
1773211371590,-3214034
1773211371600,-3278384
1773211371610,-3338259
1773211371620,-3386270
1773211371630,-3431707
1773211371640,-3463889
1773211371650,-3494663
1773211371660,-3516120
1773211371670,-3538324
1773211371680,-3543161
1773211371690,-3545459
1773211371700,-3543959
1773211371710,-3542504
1773211371720,-3522782
1773211371730,-3494207
1773211371740,-3456592
1773211371750,-3431238
1773211371760,-3398464
1773211371770,-3354473
1773211371780,-3293291
1773211371790,-3228258
1773211371800,-3153820
1773211371810,-3082136
1773211371820,-3000144
1773211371830,-2917054
1773211371840,-2823175
1773211371850,-2729609
1773211371860,-2630355
1773211371870,-2529804
1773211371880,-2413677
1773211371890,-2291492
1773211371900,-2157156
1773211371910,-2025759
1773211371920,-1887330
1773211371930,-1753553
