"Time","Z"
1773211371160,-2302267
1773211371170,-2172308
1773211371180,-2036802
1773211371190,-1902228
1773211371200,-1763874
1773211371210,-1626390
1773211371220,-1481140
1773211371230,-1330476
1773211371240,-1173535
1773211371250,-1020506
1773211371260,-865126
1773211371270,-709141
1773211371280,-544019
1773211371290,-378966
1773211371300,-212816
1773211371310,-51548
1773211371320,109536
1773211371330,268687
1773211371340,433480
1773211371350,596765
1773211371360,761999
1773211371370,919512
1773211371380,1077303
1773211371390,1234675
1773211371400,1395071
1773211371410,1549489
1773211371420,1701681
1773211371430,1846070
1773211371440,1992895
1773211371450,2135082
1773211371460,2276150
1773211371470,2408036
1773211371480,2534248
1773211371490,2651060
1773211371500,2767330
1773211371510,2876578
1773211371520,2980829
1773211371530,3075145
1773211371540,3166138
1773211371550,3248213
1773211371560,3325564
1773211371570,3394081
1773211371580,3462314
1773211371590,3520876
1773211371600,3572862
1773211371610,3614995
1773211371620,3650228
1773211371630,3675738
1773211371640,3697502
1773211371650,3713539
1773211371660,3724335
1773211371670,3719423
1773211371680,3713717
1773211371690,3706477
1773211371700,3692447
1773211371710,3661679
1773211371720,3620517
1773211371730,3579073
1773211371740,3547083
1773211371750,3503685
1773211371760,3445691
1773211371770,3374167
1773211371780,3297152
1773211371790,3215398
1773211371800,3133183
1773211371810,3042267
1773211371820,2948139
1773211371830,2846570
1773211371840,2744290
1773211371850,2637960
1773211371860,2524562
1773211371870,2396552
1773211371880,2260603
1773211371890,2117869
1773211371900,1975717
1773211371910,1829938
1773211371920,1687835
1773211371930,1542244
1773211371940,1395422
1773211371950,1241796
1773211371960,1087283
1773211371970,929728
1773211371980,772977
1773211371990,610861
1773211372000,449998
1773211372010,286027
1773211372020,124535
1773211372030,-37508
1773211372040,-197023
1773211372050,-362674
1773211372060,-526724
1773211372070,-691060
1773211372080,-849925
1773211372090,-1008862
1773211372100,-1166266
1773211372110,-1324799
1773211372120,-1480059
1773211372130,-1633827
1773211372140,-1776801
1773211372150,-1917339
1773211372160,-2054923
1773211372170,-2191958
1773211372180,-2324115
1773211372190,-2452749
1773211372200,-2573237
1773211372210,-2690321
1773211372220,-2797541
1773211372230,-2900296
1773211372240,-2995166
1773211372250,-3086952
1773211372260,-3167994
1773211372270,-3244543
1773211372280,-3315484
1773211372290,-3385218
1773211372300,-3444958
1773211372310,-3497091
1773211372320,-3540345
1773211372330,-3578272
1773211372340,-3609944
1773211372350,-3635939
1773211372360,-3654599
1773211372370,-3662911
1773211372380,-3654784
1773211372390,-3649622
1773211372400,-3649950
1773211372410,-3646391
1773211372420,-3627832
1773211372430,-3595214
1773211372440,-3542307
1773211372450,-3489548
1773211372460,-3447130
1773211372470,-3404010
1773211372480,-3345592
1773211372490,-3280076
1773211372500,-3204274
1773211372510,-3124915
1773211372520,-3039428
1773211372530,-2950716
1773211372540,-2853375
1773211372550,-2749639
1773211372560,-2638781
1773211372570,-2525221
1773211372580,-2405180
1773211372590,-2281129
1773211372600,-2150556
1773211372610,-2017525
1773211372620,-1878232
1773211372630,-1739477
1773211372640,-1598051
1773211372650,-1455898
1773211372660,-1305169
1773211372670,-1151827
1773211372680,-995185
1773211372690,-838747
1773211372700,-678549
1773211372710,-514889
